works,value,students,classWidth,classLength
1,3.618904426474521,17,24,28
1,3.6189049215685536,17,24,28
1,3.618905004439389,18,24,28
1,3.6189046462745758,18,24,28
1,8.197180313468738,18,24,28
1,3.618905133051298,18,24,28
1,9.16374552315096,18,24,28
1,3.6189048660241565,19,24,28
1,3.618904567320385,19,24,28
1,3.6189048765286094,19,24,28
1,3.6189046615163476,19,24,28
1,16.208621134461904,19,24,28
1,3.618905010310754,5,24,29
1,3.618904937978221,5,24,29
1,3.618904763536661,5,24,29
1,8.197180237026394,5,24,29
1,3.6189049624801415,5,24,29
1,3.6189059018932963,6,24,29
1,3.6189047770859886,6,24,29
1,3.6189045051879667,6,24,29
1,3.618905499727152,6,24,29
1,3.6189048855543637,6,24,29
1,3.6189045046416672,7,24,29
1,5.8122795793166775,7,24,29
1,5.812279899967484,7,24,29
1,3.6189049798876542,7,24,29
1,3.618904443127242,7,24,29
1,3.6189052356187212,8,24,29
1,3.6189049060655334,8,24,29
1,3.618904872179499,8,24,29
1,3.618905131877504,8,24,29
1,3.6189045509191886,8,24,29
1,3.6189048397640406,9,24,29
1,3.6189045427391626,9,24,29
1,3.618918960784338,9,24,29
1,3.6189045347868927,9,24,29
1,16.208620829530044,9,24,29
1,3.6189048850532406,10,24,29
1,3.6189046253815524,10,24,29
1,5.294161798528455,10,24,29
1,4.226459478839565,10,24,29
1,3.6189046352766896,10,24,29
1,5.294161814000252,11,24,29
1,3.6189052592728808,11,24,29
1,3.618904782671134,11,24,29
1,3.6189052352808133,11,24,29
1,3.618905547756419,11,24,29
1,3.6189045488129326,12,24,29
1,4.226459649994315,12,24,29
1,5.294161809906619,12,24,29
1,3.6189052808717763,12,24,29
1,5.294161646860442,12,24,29
1,5.81227985129182,13,24,29
1,3.618904433467718,13,24,29
1,3.646030171332164,13,24,29
1,5.294161718996894,13,24,29
1,3.6189045521098726,13,24,29
1,3.6189050697250256,14,24,29
1,5.294162083638502,14,24,29
1,5.294162541254592,14,24,29
1,3.618904676156974,14,24,29
1,5.294161615465837,14,24,29
1,5.294162217201923,15,24,29
1,3.6465535626934638,15,24,29
1,5.294161959762068,15,24,29
1,3.618904874401456,15,24,29
1,3.6189049854595194,15,24,29
1,5.294161587484991,16,24,29
1,3.6189046278841874,16,24,29
1,3.619004248019399,16,24,29
1,5.81227964319644,16,24,29
1,3.6189047816022595,16,24,29
1,8.222024451765115,17,24,29
1,5.3154060649004835,17,24,29
1,3.618904520782545,17,24,29
1,8.197180130431832,17,24,29
1,3.618904708888972,17,24,29
1,3.6189049359493217,18,24,29
1,3.6189046342835876,18,24,29
1,3.6189047165548103,18,24,29
1,3.61890450135106,18,24,29
1,5.29416195941407,18,24,29
1,8.19718081992835,19,24,29
1,13.964547550141644,19,24,29
1,3.6189047949008186,19,24,29
1,3.61890468154412,19,24,29
1,5.29416200557445,19,24,29
1,3.618904966819013,5,24,30
1,3.618904962965562,5,24,30
1,5.294161816017783,5,24,30
1,3.6189044436205724,5,24,30
1,3.6189050858139193,5,24,30
1,3.618904499134102,6,24,30
1,3.618904450531651,6,24,30
1,3.618904505723555,6,24,30
1,3.618905198586401,6,24,30
1,3.618904923639536,6,24,30
1,3.6189049985229964,7,24,30
1,5.294162294907192,7,24,30
1,3.6189048285272682,7,24,30
1,5.812279563265499,7,24,30
1,3.618904589455496,7,24,30
1,4.226459656838614,8,24,30
1,3.61890503825968,8,24,30
1,3.6189046177457347,8,24,30
1,9.163745121548292,8,24,30
1,3.6189046536865046,8,24,30
1,3.618904811125081,9,24,30
1,3.6189055946309847,9,24,30
1,3.6189048226441085,9,24,30
1,13.964547816564759,9,24,30
1,4.22645950340557,9,24,30
1,5.2941616146069,10,24,30
1,3.618904878218494,10,24,30
1,3.6189054633751248,10,24,30
1,3.6189045099121695,10,24,30
1,3.6189043806866286,10,24,30
1,3.6189046041545287,11,24,30
1,3.6189044231283067,11,24,30
1,9.16374590838141,11,24,30
1,5.29416205378931,11,24,30
1,5.294161898027626,11,24,30
1,8.197180081211684,12,24,30
1,3.6189046513904812,12,24,30
1,5.294161779541855,12,24,30
1,3.618905480323069,12,24,30
1,3.618904472635357,12,24,30
1,3.618904477187951,13,24,30
1,3.6460300125177714,13,24,30
1,3.61890465596759,13,24,30
1,3.6189047214245753,13,24,30
1,3.6189044940443695,13,24,30
1,5.812279518115701,14,24,30
1,3.6189045312566757,14,24,30
1,3.646030661160377,14,24,30
1,3.6460315326330726,14,24,30
1,5.2941619541060305,14,24,30
1,5.294162123509339,15,24,30
1,5.29416172670287,15,24,30
1,5.294161832317041,15,24,30
1,3.618904950448063,15,24,30
1,5.2941617312405,15,24,30
1,8.222024776586975,16,24,30
1,3.6189044427435215,16,24,30
1,3.618904989099239,16,24,30
1,5.294162053242273,16,24,30
1,3.618904586486675,16,24,30
1,3.6189044370197587,17,24,30
1,5.294162026224964,17,24,30
1,5.812279794412739,17,24,30
1,3.6189049891681773,17,24,30
1,8.222024559507341,17,24,30
1,3.6189048064144846,18,24,30
1,3.6189045336617136,18,24,30
1,3.618904442688902,18,24,30
1,3.618904657937815,18,24,30
1,5.294161975896412,18,24,30
1,3.618906166933905,19,24,30
1,3.6189048263975865,19,24,30
1,4.226459252095004,19,24,30
1,8.22202480627563,19,24,30
1,3.6189044651189883,19,24,30
1,3.6189048478221792,5,24,31
1,3.618904918157,5,24,31
1,3.618904651096403,5,24,31
1,3.6189052387777525,5,24,31
1,3.618904799313727,5,24,31
1,3.6189046897447037,6,24,31
1,5.294167227169215,6,24,31
1,5.294161869085007,6,24,31
1,3.6189047523329587,6,24,31
1,3.6189051380320016,6,24,31
1,5.294161604882313,7,24,31
1,3.618904572946546,7,24,31
1,3.618905356865039,7,24,31
1,3.618904565614304,7,24,31
1,3.618904732934369,7,24,31
1,3.618930272022713,8,24,31
1,3.618904959947017,8,24,31
1,3.6189046667519364,8,24,31
1,3.6189045008506895,8,24,31
1,9.163745250289583,8,24,31
1,3.6189048092659086,9,24,31
1,5.294161972917297,9,24,31
1,4.226459435148042,9,24,31
1,3.618904536489341,9,24,31
1,3.64657598595951,9,24,31
1,3.6189048337553613,10,24,31
1,3.6189046694488316,10,24,31
1,5.294161618481247,10,24,31
1,3.6189046868955725,10,24,31
1,5.81227962829036,10,24,31
1,5.294161629208133,11,24,31
1,3.6189045325217486,11,24,31
1,5.812279722443002,11,24,31
1,3.6189052420366075,11,24,31
1,3.646030856446912,11,24,31
1,15.650154034930335,12,24,31
1,5.294161751710029,12,24,31
1,3.618904726757888,12,24,31
1,5.294161959016028,12,24,31
1,3.6189047798839797,12,24,31
1,3.6189046440161,13,24,31
1,8.222024817551954,13,24,31
1,3.6189048993091766,13,24,31
1,3.618904466582129,13,24,31
1,3.6189046302718313,13,24,31
1,5.29416185446702,14,24,31
1,3.618904768434243,14,24,31
1,3.6189046967733445,14,24,31
1,3.6189045586599398,14,24,31
1,3.6189047012831934,14,24,31
1,4.226459907410667,15,24,31
1,3.6189044457011854,15,24,31
1,3.6189046219235927,15,24,31
1,3.6189048322304984,15,24,31
1,8.197180316326996,15,24,31
1,3.618904881848775,16,24,31
1,4.226459553238066,16,24,31
1,5.812279742631455,16,24,31
1,5.294162124102164,16,24,31
1,3.618904443057422,16,24,31
1,3.6189044585411434,17,24,31
1,3.618905023185908,17,24,31
1,3.6189047681113773,17,24,31
1,3.618904786888427,17,24,31
1,3.6189048222702995,17,24,31
1,8.19718041712196,18,24,31
1,3.618905074700132,18,24,31
1,3.618905273085752,18,24,31
1,3.6189049795253556,18,24,31
1,3.6189044806624966,18,24,31
1,3.618905171794182,19,24,31
1,3.618904502413439,19,24,31
1,3.618905602103736,19,24,31
1,3.6189046550481554,19,24,31
1,3.6189050311081132,19,24,31
1,3.6189044210599812,5,24,32
1,3.6189049581470774,5,24,32
1,4.226459363942536,5,24,32
1,3.6189047678054806,5,24,32
1,4.2264593149548375,5,24,32
1,3.6189047681211246,6,24,32
1,3.6189228947400798,6,24,32
1,3.618905005840325,6,24,32
1,3.618905143994735,6,24,32
1,3.6189045638981,6,24,32
1,3.6189049074019493,7,24,32
1,3.6189044583433985,7,24,32
1,3.6189043819419977,7,24,32
1,3.6189050822252558,7,24,32
1,3.61890466023329,7,24,32
1,3.6189045964644615,8,24,32
1,3.6189049524174552,8,24,32
1,3.6189046145877843,8,24,32
1,3.6189048337586756,8,24,32
1,5.812279920059723,8,24,32
1,3.6189046223102648,9,24,32
1,3.646030427289066,9,24,32
1,23.688484387026147,9,24,32
1,3.6189044382411977,9,24,32
1,3.6189045887856968,9,24,32
1,3.618904538868027,10,24,32
1,3.6189050587208595,10,24,32
1,4.226459459765635,10,24,32
1,3.6189047274003787,10,24,32
1,3.618904532140874,10,24,32
1,5.8122798528894615,11,24,32
1,5.812279441833186,11,24,32
1,3.618904569584018,11,24,32
1,3.618904459216457,11,24,32
1,3.6189059413119073,11,24,32
1,4.226459236385257,12,24,32
1,5.294161627978829,12,24,32
1,3.6189047896687034,12,24,32
1,5.2941618217029385,12,24,32
1,3.6189050733235755,12,24,32
1,3.6189048847960876,13,24,32
1,3.618904540751688,13,24,32
1,3.6189046066274755,13,24,32
1,3.6189053338326174,13,24,32
1,8.222024207995752,13,24,32
1,3.618904851585225,14,24,32
1,3.6189044332924585,14,24,32
1,5.294161925824493,14,24,32
1,3.618904743734518,14,24,32
1,3.6189047976849045,14,24,32
1,3.6189050092769097,15,24,32
1,3.618904701917127,15,24,32
1,3.6189044852182577,15,24,32
1,3.618904899067742,15,24,32
1,5.294162048623367,15,24,32
1,3.6189056857306032,16,24,32
1,3.6189046971390395,16,24,32
1,16.324297092445914,16,24,32
1,5.294161719500661,16,24,32
1,3.6189052563829827,16,24,32
1,5.294162015565754,17,24,32
1,3.6189049727342804,17,24,32
1,3.618905003356416,17,24,32
1,3.618904882400068,17,24,32
1,5.294161606696385,17,24,32
1,3.6189046484617835,18,24,32
1,8.222024472597834,18,24,32
1,3.618904489751888,18,24,32
1,14.632575500556367,18,24,32
1,3.618904652750776,18,24,32
1,16.32182433589199,19,24,32
1,3.6189047848173703,19,24,32
1,5.315406032110173,19,24,32
1,3.618905122945021,19,24,32
1,3.61890491761611,19,24,32
1,5.294161876818793,5,24,33
1,3.6189048591370083,5,24,33
1,3.6189045262988317,5,24,33
1,3.618905197836194,5,24,33
1,3.618937550412663,5,24,33
1,3.6189050958113325,6,24,33
1,3.618904391875518,6,24,33
1,15.613876238599932,6,24,33
1,3.6189048443560266,6,24,33
1,5.294161737521525,6,24,33
1,3.6189044314587666,7,24,33
1,5.294161755244547,7,24,33
1,15.759122372995881,7,24,33
1,5.294162606491949,7,24,33
1,3.6189048723546944,7,24,33
1,3.6189047284609526,8,24,33
1,5.2941619620677,8,24,33
1,4.226459880385781,8,24,33
1,15.081510107072855,8,24,33
1,8.222024438780497,8,24,33
1,3.6189045288108974,9,24,33
1,5.294162127811492,9,24,33
1,3.6189050175823274,9,24,33
1,5.812279865244157,9,24,33
1,5.294161721410739,9,24,33
1,9.163745874654312,10,24,33
1,3.61890490725815,10,24,33
1,8.222024872824253,10,24,33
1,3.618904405714166,10,24,33
1,8.22202462127654,10,24,33
1,13.964547627468878,11,24,33
1,3.6189049068340506,11,24,33
1,3.6189044385894475,11,24,33
1,3.6189048231573424,11,24,33
1,3.6189048952719642,11,24,33
1,3.6189049297134295,12,24,33
1,3.618904914750035,12,24,33
1,3.618904614883789,12,24,33
1,3.618904864249458,12,24,33
1,4.22645937653787,12,24,33
1,5.294162098900989,13,24,33
1,3.618905030491524,13,24,33
1,3.6189048336700447,13,24,33
1,5.294161531784442,13,24,33
1,3.618905085109859,13,24,33
1,5.294162121167649,14,24,33
1,3.646030368479455,14,24,33
1,3.618905399602245,14,24,33
1,3.618904461034063,14,24,33
1,3.618904994293638,14,24,33
1,5.32817763510664,15,24,33
1,8.222024300429752,15,24,33
1,3.6189049147239527,15,24,33
1,3.618904450024442,15,24,33
1,4.226459236743726,15,24,33
1,3.618904393457362,16,24,33
1,3.6189047673901125,16,24,33
1,3.618904866588341,16,24,33
1,3.6189047448628724,16,24,33
1,5.294161897174452,16,24,33
1,3.6189045307509096,17,24,33
1,3.646030450001684,17,24,33
1,3.6189048441072766,17,24,33
1,3.618904797504342,17,24,33
1,5.29416208211414,17,24,33
1,4.226459776565941,18,24,33
1,3.6189046275086083,18,24,33
1,4.226459294810383,18,24,33
1,3.6189043952333244,18,24,33
1,8.197180283072994,18,24,33
1,3.61890467337234,19,24,33
1,3.618905123237078,19,24,33
1,3.618904789250543,19,24,33
1,3.6189045181216,19,24,33
1,3.6189052373555017,19,24,33
1,3.6189045146454863,5,24,34
1,4.22645959980771,5,24,34
1,3.618910477179542,5,24,34
1,16.208621479027645,5,24,34
1,4.226459828633176,5,24,34
1,3.618904487926267,6,24,34
1,3.618904608501557,6,24,34
1,5.294161956238898,6,24,34
1,3.6189048143915072,6,24,34
1,3.6189047618662156,6,24,34
1,3.618904903354703,7,24,34
1,4.226459654781916,7,24,34
1,3.6189044835498865,7,24,34
1,3.6189045957130865,7,24,34
1,3.6189045635884165,7,24,34
1,5.294161562841666,8,24,34
1,5.294162028230508,8,24,34
1,3.6189048216718036,8,24,34
1,3.6189044206893874,8,24,34
1,3.6189045740125954,8,24,34
1,3.6189045557733177,9,24,34
1,3.618904513592544,9,24,34
1,3.6189048997857762,9,24,34
1,3.6189051935504324,9,24,34
1,3.618904921406611,9,24,34
1,3.6190808155040703,10,24,34
1,3.618904876372684,10,24,34
1,5.294161629032831,10,24,34
1,9.163745105191467,10,24,34
1,9.163745189322508,10,24,34
1,3.6189050163206016,11,24,34
1,3.6189043955197766,11,24,34
1,16.32429702323086,11,24,34
1,3.6189045514133733,11,24,34
1,3.6189047081823493,11,24,34
1,3.61890492535809,12,24,34
1,3.6189049905947823,12,24,34
1,3.6189046347652734,12,24,34
1,3.618905836144878,12,24,34
1,3.618904719488837,12,24,34
1,5.294161522361697,13,24,34
1,3.618904967011147,13,24,34
1,3.6189045826955057,13,24,34
1,23.68848588113723,13,24,34
1,8.197180192029503,13,24,34
1,3.6189047985050555,14,24,34
1,3.6189053000582483,14,24,34
1,4.22645986393318,14,24,34
1,3.61890503234469,14,24,34
1,3.618904559435288,14,24,34
1,3.618904784768894,15,24,34
1,8.197180313705108,15,24,34
1,8.197180306460108,15,24,34
1,3.618904717004312,15,24,34
1,5.294162160375738,15,24,34
1,3.6189045767237378,16,24,34
1,3.618904568661351,16,24,34
1,3.618904389964685,16,24,34
1,3.6189046494416903,16,24,34
1,3.618904766989063,16,24,34
1,3.6189045970946925,17,24,34
1,3.6189046152765094,17,24,34
1,5.294161714721706,17,24,34
1,3.618904901832371,17,24,34
1,4.226459510055994,17,24,34
1,5.812280054898604,18,24,34
1,3.618904573205983,18,24,34
1,4.226459703809902,18,24,34
1,3.618904924610638,18,24,34
1,3.618904992986583,18,24,34
1,8.197180256472521,19,24,34
1,4.226459600644795,19,24,34
1,5.81228021836689,19,24,34
1,5.294163034636084,19,24,34
1,3.6189050113675987,19,24,34
1,3.6189079837962206,5,24,35
1,3.6189052615877073,5,24,35
1,3.6189044098152543,5,24,35
1,4.226459846238775,5,24,35
1,3.6189048567879576,5,24,35
1,3.618904747856853,6,24,35
1,3.618904696898165,6,24,35
1,3.618904537130237,6,24,35
1,9.16374529462461,6,24,35
1,3.6189045161057796,6,24,35
1,5.294161845566587,7,24,35
1,5.294161831885635,7,24,35
1,3.618904573149689,7,24,35
1,4.226460370464206,7,24,35
1,5.2941623946666,7,24,35
1,3.6189048980768126,8,24,35
1,3.6189044449927485,8,24,35
1,3.618904549598432,8,24,35
1,3.6460306280191177,8,24,35
1,3.618904424223441,8,24,35
1,3.618904698221661,9,24,35
1,5.294161866649756,9,24,35
1,3.618904762400967,9,24,35
1,3.6189045503371733,9,24,35
1,9.163746276473669,9,24,35
1,3.6460304940020873,10,24,35
1,5.294161679141274,10,24,35
1,3.6189048079709116,10,24,35
1,3.618904975950616,10,24,35
1,3.618904526603941,10,24,35
1,3.6189045983413983,11,24,35
1,4.226459475125704,11,24,35
1,3.61890473424082,11,24,35
1,3.6189047907194523,11,24,35
1,5.29416164463589,11,24,35
1,3.6189047178837965,12,24,35
1,3.6189046647901053,12,24,35
1,5.29416188272941,12,24,35
1,5.294161936213131,12,24,35
1,8.19718014293013,12,24,35
1,5.812279545841362,13,24,35
1,3.618904632503142,13,24,35
1,5.294161586067954,13,24,35
1,3.6189047424374996,13,24,35
1,3.618904603122693,13,24,35
1,5.3281765535872045,14,24,35
1,3.618904577230822,14,24,35
1,3.6189047479423584,14,24,35
1,3.6189047205833336,14,24,35
1,3.6189048963110735,14,24,35
1,3.6189047067961866,15,24,35
1,3.618905345909175,15,24,35
1,5.812279783550132,15,24,35
1,3.618904741668319,15,24,35
1,3.6189048508236663,15,24,35
1,3.6189056578153815,16,24,35
1,3.618904929228703,16,24,35
1,3.6189046675428664,16,24,35
1,5.294161572709778,16,24,35
1,3.618904599231394,16,24,35
1,5.2941618688592476,17,24,35
1,5.812279638276516,17,24,35
1,3.6189051481039125,17,24,35
1,5.294161642212895,17,24,35
1,3.618904464065378,17,24,35
1,3.6189048416034226,18,24,35
1,3.6189050657634567,18,24,35
1,3.618904652465539,18,24,35
1,3.6189045765007584,18,24,35
1,3.6460303287675004,18,24,35
1,3.61890493667969,19,24,35
1,3.6189046696155085,19,24,35
1,3.6189044164998676,19,24,35
1,5.294161707837543,19,24,35
1,8.19718021595327,19,24,35
1,3.61890486417917,5,24,36
1,3.6189059335579428,5,24,36
1,5.812279789389029,5,24,36
1,8.197180495190175,5,24,36
1,3.6189046431672613,5,24,36
1,3.6189046564717784,6,24,36
1,3.6189044295778925,6,24,36
1,3.6189046309159365,6,24,36
1,3.6189048688701324,6,24,36
1,4.226459667495393,6,24,36
1,3.618904732622654,7,24,36
1,3.618904430665335,7,24,36
1,3.6189050278238017,7,24,36
1,3.618904499004212,7,24,36
1,3.6189048592685578,7,24,36
1,3.618904456055579,8,24,36
1,3.6189048435315865,8,24,36
1,3.6189050971184216,8,24,36
1,3.6189044887165562,8,24,36
1,3.618904763516894,8,24,36
1,3.61890485319128,9,24,36
1,3.6189044793060994,9,24,36
1,5.294166420492776,9,24,36
1,5.294162524980461,9,24,36
1,5.812279759891322,9,24,36
1,5.29416266420037,10,24,36
1,3.6189047440808504,10,24,36
1,3.618904875936336,10,24,36
1,3.6189069858991667,10,24,36
1,4.226459744055849,10,24,36
1,3.6189049699427343,11,24,36
1,3.618904491890546,11,24,36
1,3.6189045578588903,11,24,36
1,3.618904656269958,11,24,36
1,3.6465898286634135,11,24,36
1,3.6189044421088976,12,24,36
1,3.6189045542477527,12,24,36
1,5.294161921390212,12,24,36
1,3.6189047784913373,12,24,36
1,5.2941618107401345,12,24,36
1,5.294161769933161,13,24,36
1,3.6189049598406378,13,24,36
1,9.163745148461782,13,24,36
1,3.6189322641593438,13,24,36
1,4.226459223675396,13,24,36
1,5.294161676303647,14,24,36
1,3.646030210175729,14,24,36
1,3.6189047794616434,14,24,36
1,3.618904796085301,14,24,36
1,3.6189047537710177,14,24,36
1,8.222024222169091,15,24,36
1,5.294161585148064,15,24,36
1,5.294161624646011,15,24,36
1,8.222024430421692,15,24,36
1,3.6189051081329846,15,24,36
1,8.222024294513819,16,24,36
1,3.6189045961927953,16,24,36
1,3.6189045347740882,16,24,36
1,3.6460304364620892,16,24,36
1,3.61890455962604,16,24,36
1,3.618905036137978,17,24,36
1,3.6189044663777428,17,24,36
1,3.618905531226158,17,24,36
1,5.294161904397776,17,24,36
1,5.294161869188997,17,24,36
1,3.618904532922353,18,24,36
1,9.163745449473916,18,24,36
1,3.6189046851788786,18,24,36
1,3.6189046341368205,18,24,36
1,14.632575184885992,18,24,36
1,3.6189149793323225,19,24,36
1,3.6465878378187067,19,24,36
1,3.6189047250658612,19,24,36
1,5.294162354590253,19,24,36
1,3.6189044908943684,19,24,36
1,3.6189046671124285,5,24,37
1,3.618904815093032,5,24,37
1,3.6189046599399126,5,24,37
1,3.6189044176971183,5,24,37
1,3.618905083262474,5,24,37
1,3.618904727851181,6,24,37
1,8.22202468803355,6,24,37
1,3.6460307045839886,6,24,37
1,16.208620506773226,6,24,37
1,3.6189050024815814,6,24,37
1,5.294161767688798,7,24,37
1,3.6189045353247073,7,24,37
1,5.294162074243896,7,24,37
1,3.6189051957131757,7,24,37
1,3.6189051126029987,7,24,37
1,3.618905007490509,8,24,37
1,5.294161755871039,8,24,37
1,8.19718059622364,8,24,37
1,3.618904493988234,8,24,37
1,3.6189047537777017,8,24,37
1,8.197180562266835,9,24,37
1,3.618947619999709,9,24,37
1,4.226459757361413,9,24,37
1,3.6189046194940278,9,24,37
1,3.618905025356331,9,24,37
1,3.6189051592663515,10,24,37
1,3.6189054439697586,10,24,37
1,3.6189051847923848,10,24,37
1,3.618904518909777,10,24,37
1,9.163745418823076,10,24,37
1,3.618904567138751,11,24,37
1,3.6189048617567785,11,24,37
1,3.6189044865486015,11,24,37
1,3.6189050311664865,11,24,37
1,3.618904885387238,11,24,37
1,5.294162064566241,12,24,37
1,3.618904859000243,12,24,37
1,16.20862057034202,12,24,37
1,3.6189045799776776,12,24,37
1,9.163745038071502,12,24,37
1,3.618904608167523,13,24,37
1,8.222024272252447,13,24,37
1,3.6189048186181383,13,24,37
1,3.6189112851905367,13,24,37
1,3.6189049577957446,13,24,37
1,5.2941617698953465,14,24,37
1,5.328173718969705,14,24,37
1,3.6189045971924845,14,24,37
1,3.6189045923975756,14,24,37
1,3.6189049324835327,14,24,37
1,4.226459478436829,15,24,37
1,4.2264598498881,15,24,37
1,5.294162072593089,15,24,37
1,3.618904856559496,15,24,37
1,3.646030489981822,15,24,37
1,4.226459441414633,16,24,37
1,3.6189048265964368,16,24,37
1,3.6189049927995205,16,24,37
1,3.6189049186956277,16,24,37
1,3.6189044238929515,16,24,37
1,5.294163230225786,17,24,37
1,3.6189044246087754,17,24,37
1,5.812279786289997,17,24,37
1,3.6189047224884248,17,24,37
1,3.6189068209045594,17,24,37
1,4.226459525740342,18,24,37
1,3.618904471871108,18,24,37
1,3.6189045296723505,18,24,37
1,5.812279886325696,18,24,37
1,3.618904385458793,18,24,37
1,3.618904517007095,19,24,37
1,3.61890462797971,19,24,37
1,3.6189046656051067,19,24,37
1,3.618904711934792,19,24,37
1,5.294161893591881,19,24,37
1,3.6189046129052382,5,24,38
1,5.294162009207793,5,24,38
1,16.09608434415403,5,24,38
1,5.294161865527462,5,24,38
1,3.6189051844428013,5,24,38
1,3.6189047031887016,6,24,38
1,13.660912297167446,6,24,38
1,8.197180377807102,6,24,38
1,4.2264598846685955,6,24,38
1,9.163745505663542,6,24,38
1,5.294162065335757,7,24,38
1,4.226459253703889,7,24,38
1,5.2941617331590995,7,24,38
1,9.16374627639496,7,24,38
1,4.226459813346178,7,24,38
1,3.6189050195438788,8,24,38
1,3.6465837834698847,8,24,38
1,3.618904490775285,8,24,38
1,3.6189044196896973,8,24,38
1,3.618905033593041,8,24,38
1,3.6189049018369004,9,24,38
1,5.294161646356773,9,24,38
1,3.618904448437981,9,24,38
1,3.6189046638975535,9,24,38
1,3.618904595706842,9,24,38
1,3.618904573589472,10,24,38
1,3.618914830512526,10,24,38
1,3.6189046380761156,10,24,38
1,3.6189045487828575,10,24,38
1,3.6189044255084086,10,24,38
1,5.294161719854191,11,24,38
1,3.618905138238769,11,24,38
1,4.22645927225353,11,24,38
1,5.294161861620077,11,24,38
1,3.6189052702873896,11,24,38
1,4.226460018304977,12,24,38
1,3.618904533273377,12,24,38
1,5.294161893449775,12,24,38
1,3.618904679083375,12,24,38
1,8.197181115106215,12,24,38
1,5.294161547236548,13,24,38
1,3.6189047914198147,13,24,38
1,3.618904510944012,13,24,38
1,3.618904803670441,13,24,38
1,5.294161544546036,13,24,38
1,3.6189048698092576,14,24,38
1,3.618904931194606,14,24,38
1,5.294162051003545,14,24,38
1,3.6189054329855423,14,24,38
1,3.618904648746429,14,24,38
1,3.6189048511524993,15,24,38
1,3.61890483017481,15,24,38
1,14.632575782611129,15,24,38
1,5.29416463845806,15,24,38
1,3.6189054221272836,15,24,38
1,3.61890448399926,16,24,38
1,9.163745284912595,16,24,38
1,3.6189054510638994,16,24,38
1,4.226459360224985,16,24,38
1,4.226460047018606,16,24,38
1,3.618904682272753,17,24,38
1,3.6189045490487284,17,24,38
1,5.294161991964347,17,24,38
1,3.618904895941883,17,24,38
1,3.6189050196093895,17,24,38
1,3.618905624620258,18,24,38
1,3.618904678228318,18,24,38
1,3.6189052078434254,18,24,38
1,16.32429675048649,18,24,38
1,3.6189044584722105,18,24,38
1,3.618904478087754,19,24,38
1,3.6189047699497143,19,24,38
1,3.618904381211638,19,24,38
1,3.618904595136723,19,24,38
1,3.6189045073274055,19,24,38
1,5.812279670114575,5,24,39
1,3.618905036511705,5,24,39
1,3.6189048743387167,5,24,39
1,3.6189047141975794,5,24,39
1,4.226459406257308,5,24,39
1,5.812279514809367,6,24,39
1,5.2941621078012435,6,24,39
1,4.2264598899211725,6,24,39
1,5.294161670304693,6,24,39
1,4.226459519975597,6,24,39
1,3.6189048177805603,7,24,39
1,9.16374543410976,7,24,39
1,5.2941624373561496,7,24,39
1,3.6189045840290444,7,24,39
1,5.294162048397498,7,24,39
1,3.618904611996877,8,24,39
1,3.6189045505725814,8,24,39
1,3.6189047784595085,8,24,39
1,3.618904864995516,8,24,39
1,3.618904905498556,8,24,39
1,4.226460736605753,9,24,39
1,3.6189048691327184,9,24,39
1,8.197180406776125,9,24,39
1,3.6189047243772587,9,24,39
1,5.294162160615037,9,24,39
1,3.646030644580976,10,24,39
1,3.6189049353378038,10,24,39
1,3.618904858600247,10,24,39
1,3.6189059837942636,10,24,39
1,3.6189054950653,10,24,39
1,3.618904509077514,11,24,39
1,5.294162397649545,11,24,39
1,3.61890477499213,11,24,39
1,3.6189045113479894,11,24,39
1,5.294161896195994,11,24,39
1,3.618904482634432,12,24,39
1,4.226459956011261,12,24,39
1,8.22202424836929,12,24,39
1,5.294162064703796,12,24,39
1,9.163745467346814,12,24,39
1,3.618906238882092,13,24,39
1,3.618904982762452,13,24,39
1,8.22202448391194,13,24,39
1,3.6189045084728586,13,24,39
1,5.294162030548541,13,24,39
1,3.6189045284992742,14,24,39
1,3.618904662287499,14,24,39
1,5.2941619431516065,14,24,39
1,3.61890457866172,14,24,39
1,3.618904393399958,14,24,39
1,3.6189046114496377,15,24,39
1,3.6189053088682885,15,24,39
1,3.6189048829870996,15,24,39
1,5.29416168878313,15,24,39
1,3.618904502560296,15,24,39
1,3.6189049269315823,16,24,39
1,8.222024785684434,16,24,39
1,3.6189048940510755,16,24,39
1,3.618904806508455,16,24,39
1,5.812279506896958,16,24,39
1,3.618904416308956,17,24,39
1,3.646591763276646,17,24,39
1,3.6189049999311957,17,24,39
1,5.812280248433238,17,24,39
1,5.294161940061104,17,24,39
1,3.6189045575035066,18,24,39
1,3.618904482969478,18,24,39
1,3.61890496333593,18,24,39
1,5.29416194922833,18,24,39
1,5.294161609484008,18,24,39
1,3.6189045079359925,19,24,39
1,5.29416187031248,19,24,39
1,5.812280214442591,19,24,39
1,3.6189050928115516,19,24,39
1,3.618904966949121,19,24,39
1,8.197180337022798,5,25,20
1,3.6189045249235616,5,25,20
1,3.6189050518404438,5,25,20
1,5.294161772365351,5,25,20
1,3.6189045697954607,5,25,20
1,5.294161996540948,6,25,20
1,3.618905009181849,6,25,20
1,3.618904957738858,6,25,20
1,3.6189046590438085,6,25,20
1,5.81228027286882,6,25,20
1,3.618904558222021,7,25,20
1,5.812280038822865,7,25,20
1,3.6189046179780586,7,25,20
1,3.6189055545289825,7,25,20
1,5.294177883987729,7,25,20
